class_id,latitude,longitude,class_name,tree_presence,tree_cover,vegetation_height,shrub_presence,herb_presence,graminoid_proxy_ndvi_std,builtup_presence,building_presence,bareSoil_presence,bare_soil_temporal_length,waterbody_presence,artificiality,construction_use,vegetation_artificiality,elev,timber_extraction_rotation,agricultural_activity_type,residential,oilpalm_presence,rubber_presence,mangrove_presence,coffee_presence,other_species_presence
23,-3.655851967,104.5630302,Waterbody,0,30,0,0,0.203164819,1,0,0,0,0,0,0,11,0,19,0,0,0,0,0,,,
23,-3.381902635,104.6701646,Waterbody,0,7,0,0,0,0,0,0,0,0,0,0,12,1,13,0,1,0,0,0,,,
23,-3.390945692,104.6896062,Waterbody,0,9,0,0,0,1,0,0,0,0,1,0,11,1,13,0,1,0,0,0,,,
23,-3.503301661,104.6102655,Waterbody,0,10,0,0,0,0,0,0,0,0,24,0,11,0,12,0,0,0,0,0,,,
23,-3.50424699,104.599742,Waterbody,0,,0,0,0,1,0,0,0,0,86,0,13,0,20,0,0,0,0,0,,,
23,-3.614779187,104.596906,Waterbody,0,,0,0,0,1,0,0,0,0,76,0,11,0,17,0,0,0,0,0,,,
23,-3.429235992,104.7865293,Waterbody,0,,0,0,0,1,0,0,0,2,92,0,21,0,11,0,0,0,0,0,,,
23,-3.433240265,104.7689114,Waterbody,0,,0,0,0,1,0,0,0,0,91,0,21,0,12,0,0,0,0,0,,,
23,-3.415912198,104.7864579,Waterbody,0,,0,0,0,1,0,0,0,0,85,0,21,0,10,0,0,0,0,0,,,
23,-3.432294936,104.7456928,Waterbody,0,,0,0,0,1,0,0,0,0,82,0,21,0,18,0,0,0,0,0,,,
23,-3.302066889,104.7507138,Waterbody,0,,0,0,0,1,0,0,0,0,88,0,21,0,8,0,0,0,0,0,,,
23,-3.295989135,104.745947,Waterbody,0,,0,0,0,1,0,0,0,2,90,0,21,0,8,0,0,0,0,0,,,
23,-3.257993135,104.7504953,Waterbody,0,,0,0,0,1,0,0,0,0,89,0,12,0,8,0,0,0,0,0,,,
23,-3.269091837,104.5862042,Waterbody,0,,0,0,0,1,0,0,0,0,63,0,11,0,1,0,0,0,0,0,,,
23,-3.277720198,104.5981768,Waterbody,0,,0,0,0,1,0,0,0,0,74,0,13,0,1,0,0,0,0,0,,,
23,-3.532379459,104.5330963,Waterbody,0,36,0,0,0,1,0,0,0,1,29,0,11,0,19,0,0,0,0,0,,,
23,-3.739272829,104.5479629,Waterbody,0,,0,0,0,1,0,0,0,0,80,0,13,0,20,0,0,0,0,0,,,
23,-3.746331586,104.5431248,Waterbody,0,7,0,0,0,1,0,0,0,0,72,0,13,0,16,0,0,0,0,0,,,
23,-3.731304416,104.5621562,Waterbody,0,22,0,0,0,1,0,0,0,1,77,0,11,0,24,0,0,0,0,0,,,
23,-3.768167804,104.5315133,Waterbody,0,9,0,0,0,1,0,0,0,0,75,0,11,0,21,0,0,0,0,0,,,
23,-3.632414932,104.5726351,Waterbody,0,18,0,0,0,1,0,0,0,0,25,0,11,0,21,0,0,0,0,0,,,
23,-3.47984233,104.6376399,Waterbody,0,0,0,0,0,1,0,0,0,0,37,0,11,0,14,0,0,0,0,0,,,
23,-3.467307797,104.6459071,Waterbody,0,,0,0,0,1,0,0,0,0,80,0,11,0,20,0,0,0,0,0,,,
23,-3.406124472,104.6627758,Waterbody,0,,0,0,0,1,0,0,0,0,24,0,11,0,13,0,0,0,0,0,,,
23,-3.406307295,104.663409,Waterbody,0,,0,0,0,1,0,0,0,0,15,0,11,0,15,0,0,0,0,0,,,
23,-3.374059076,104.6653755,Waterbody,0,,0,0,0,1,0,0,0,0,10,0,11,0,15,0,0,0,0,0,,,
23,-3.372529604,104.6656341,Waterbody,0,,0,0,0,1,0,0,0,0,7,0,11,0,14,0,0,0,0,0,,,
23,-3.241066387,104.7212436,Waterbody,0,20,0,0,0,0,0,0,0,0,41,0,11,0,4,0,0,0,0,0,,,
23,-3.533726107,104.4895308,Waterbody,0,,0,0,0,1,0,0,0,0,68,0,11,0,17,0,0,0,0,0,,,
23,-3.556819792,104.4150371,Waterbody,0,10,0,0,0,1,0,0,0,0,57,0,11,0,21,0,0,0,0,0,,,
23,-3.459459779,104.69481,Waterbody,0,,0,0,0,1,0,0,0,1,82,0,11,0,11,0,0,0,0,0,,,
23,-3.388760732,104.7698879,Waterbody,0,,0,0,0,1,0,0,0,0,88,0,11,0,10,0,0,0,0,0,,,
23,-3.402267349,104.7546735,Waterbody,0,28,0,0,0,0,0,0,0,0,7,0,12,0,7,0,0,0,0,0,,,
20,-3.541061329,104.4695853,Settlement,0,6,0,0,0,1,0.9755,1,0,2,70,0,13,1,15,0,0,1,0,0,,,
20,-3.312095408,104.676657,Settlement,0,13,0,0,0,0,0.9727,1,0,0,0,0,21,1,13,0,0,1,0,0,,,
23,-3.117370924,104.7768173,Waterbody,0,,0,0,0,1,0,0,0,3,96,0,21,0,3,0,0,0,0,0,,,
23,-3.116336412,104.7816688,Waterbody,0,,0,0,0,1,0,0,0,2,97,0,21,0,3,0,0,0,0,0,,,
23,-3.144486717,104.7610946,Waterbody,0,,0,0,0,1,0,0,0,2,71,0,21,0,4,0,0,0,0,0,,,
23,-3.155028032,104.7599263,Waterbody,0,,0,0,0,1,0,0,0,2,94,0,21,0,4,0,0,0,0,0,,,
23,-3.172632563,104.7581159,Waterbody,0,,0,0,0,1,0,0,0,2,89,0,21,0,4,0,0,0,0,0,,,
23,-3.54700531,104.433043,Waterbody,0,12,0,0,0,1,0,0,0,1,63,0,11,0,17,0,0,0,0,0,,,
23,-3.543059006,104.4192955,Waterbody,0,19,0,0,0,1,0,0,0,0,14,0,11,0,13,0,0,0,0,0,,,
23,-3.557711612,104.568176,Waterbody,0,10,0,0,0,1,0,0,0,2,64,0,11,0,10,0,0,0,0,0,,,
23,-3.169961562,104.7572999,Waterbody,0,,0,0,0,0,0,0,0,2,94,0,11,0,4,0,0,0,0,0,,,
23,-3.182839445,104.764916,Waterbody,0,,0,0,0,1,0,0,0,1,66,0,21,0,12,0,0,0,0,0,,,
23,-3.203752629,104.7605595,Waterbody,0,,0,0,0,1,0,0,0,2,92,0,11,0,8,0,0,0,0,0,,,
23,-3.229383542,104.7567068,Waterbody,0,,0,0,0,1,0,0,0,0,91,0,12,0,7,0,0,0,0,0,,,
23,-3.262951655,104.6564172,Waterbody,0,9,0,0,0,1,0,0,0,0,48,0,11,0,2,0,0,0,0,0,,,
23,-3.241628234,104.6952203,Waterbody,0,,0,0,0,0,0,0,0,1,36,0,21,0,9,0,0,0,0,0,,,
23,-3.563468311,104.5634494,Waterbody,0,8,0,0,0,1,0,0,0,0,65,0,11,0,10,0,0,0,0,0,,,
23,-3.568725591,104.5679397,Waterbody,0,6,0,0,0,1,0,0,0,1,72,0,11,0,10,0,0,0,0,0,,,
23,-3.661318825,104.542117,Waterbody,0,2,0,0,0,1,0,0,0,1,71,0,11,0,17,0,0,0,0,0,,,
21,-3.200038198,104.6395172,Cleared Land,0,2,0,0,0,0,0.897781667,0,1,1,2,0,11,1,19,0,0,1,0,0,,,
21,-3.212470172,104.6906809,Cleared Land,0,24,0,0,0,1,0,0,1,0,20,0,11,0,13,0,0,0,0,0,,,
21,-3.212496927,104.6923129,Cleared Land,0,21,0,0,0,1,0,0,1,0,19,0,11,0,11,0,0,0,0,0,,,
17,-3.106834068,104.7675469,Paddy Field,0,5,0,0,0.938290698,1,0,0,0,0,18,0,21,1,3,0,1,0,0,0,,,
23,-3.779382443,104.5198081,Waterbody,0,14,0,0,0,1,0,0,0,0,62,0,11,0,25,0,0,0,0,0,,,
6,-3.569501475,104.6252926,Secondary Swamp Forest,0,32,0,0,0,0,0,0,0,0,32,0,11,0,13,0,0,0,0,0,,,
23,-3.394330149,104.6937532,Waterbody,0,,0,0,0,1,0,0,0,0,11,0,11,0,10,0,0,0,0,0,,,
23,-3.270692654,104.6072422,Waterbody,0,27,0,0,0,1,0,0,0,0,18,0,11,0,9,0,0,0,0,0,,,
23,-3.181733588,104.6888036,Waterbody,0,28,0,0,0,1,0,0,0,0,11,0,12,0,7,0,0,0,0,0,,,
23,-3.181252005,104.6888259,Waterbody,0,18,0,0,0,1,0,0,0,0,10,0,12,0,8,0,0,0,0,0,,,
23,-3.488778369,104.5206063,Waterbody,0,30,0,0,0,1,0,0,0,0,36,0,11,0,22,0,0,0,0,0,,,
23,-3.069203714,104.783399,Waterbody,0,5,0,0,0,1,0,0,0,0,31,0,21,1,3,0,1,0,0,0,,,
17,-3.117045409,104.7952825,Paddy Field,0,7,0,0,0.954605821,1,0,0,0,0,20,0,21,1,4,0,1,0,0,0,,,
17,-3.107654543,104.7880409,Paddy Field,0,13,0,0,0.93403791,0,0,0,0,0,11,0,21,1,5,0,1,0,0,0,,,
17,-3.104809636,104.7840455,Paddy Field,0,9,0,0,0.937391194,0,0,0,0,0,2,0,12,0,6,0,0,0,0,0,,,
17,-3.083009091,104.7722245,Paddy Field,0,8,0,0,0.942924976,1,0,0,0,0,34,0,12,1,3,0,1,0,0,0,,,
17,-3.0831607,104.7709848,Paddy Field,0,10,0,0,0.903397677,1,0,0,0,0,38,0,12,1,5,0,1,0,0,0,,,
17,-3.061315564,104.7676717,Paddy Field,0,,0,0,0.984100488,1,0,0,0,0,35,0,12,1,7,0,1,0,0,0,,,
17,-3.098450958,104.7789176,Paddy Field,0,8,0,0,0.968501486,1,0,0,0,0,15,0,21,1,4,0,1,0,0,0,,,
17,-3.109861798,104.7714575,Paddy Field,0,4,0,0,0.930881543,1,0,0,0,0,20,0,21,1,5,0,1,0,0,0,,,
17,-3.105465124,104.7648447,Paddy Field,0,15,0,0,0.918503358,1,0,0,0,0,5,0,12,1,4,0,1,0,0,0,,,
17,-3.121678415,104.7490416,Paddy Field,0,11,0,0,0.972262627,1,0,0,0,1,28,0,12,1,2,0,1,0,0,0,,,
17,-3.126436276,104.7575451,Paddy Field,0,6,0,0,0.932021934,1,0,0,0,0,29,0,12,1,5,0,1,0,0,0,,,
17,-3.635286593,104.6109834,Paddy Field,0,11,0,0,0.970860237,1,0,0,0,0,24,0,11,1,15,0,1,0,0,0,,,
17,-3.636031263,104.6118752,Paddy Field,0,11,0,0,0.913906367,1,0,0,0,0,10,0,11,1,12,0,1,0,0,0,,,
17,-3.623715226,104.6049145,Paddy Field,0,16,0,0,0.983480511,1,0,0,0,0,14,0,11,1,15,0,1,0,0,0,,,
17,-3.589705662,104.5957065,Paddy Field,0,9,0,0,0.907641536,1,0,0,0,0,26,0,11,1,12,0,1,0,0,0,,,
17,-3.590762469,104.5945561,Paddy Field,0,11,0,0,0.902404059,1,0,0,0,0,21,0,11,1,15,0,1,0,0,0,,,
17,-3.588118222,104.5969328,Paddy Field,0,10,0,0,0.928766288,1,0,0,0,0,12,0,11,1,15,0,1,0,0,0,,,
16,-3.355491379,104.7936505,Mixed/home Garden,0,8,0,0,0,1,0.567929792,0,0,0,5,0,21,1,6,0,1,1,0,0,,,
17,-3.060026884,104.7659773,Paddy Field,0,8,0,0,0.917736413,1,0,0,0,0,35,0,12,1,4,0,1,0,0,0,,,
17,-3.064775827,104.7803044,Paddy Field,0,11,0,0,0.958841302,1,0,0,0,0,24,0,21,1,4,0,1,0,0,0,,,
17,-3.060236462,104.7695535,Paddy Field,0,,0,0,0.963121545,1,0,0,0,0,36,0,30,1,5,0,1,0,0,0,,,
9,-3.0947722,104.7343578,Oil palm monoculture,0,13,0,0,0,1,0,0,0,0,4,0,12,1,5,0,1,0,0,0,,,
23,-3.660979933,104.5838141,Waterbody,0,9,0,0,0,1,0,0,0,0,30,0,11,1,16,0,1,0,0,0,,,
17,-3.118053166,104.7964329,Paddy Field,0,6,0,0,0.946137099,1,0,0,0,0,10,0,21,1,4,0,1,0,0,0,,,
23,-3.069582738,104.7833945,Waterbody,0,10,0,0,0,1,0,0,0,0,24,0,21,1,3,0,1,0,0,0,,,
17,-3.102927895,104.7655715,Paddy Field,0,6,0,0,0.959281918,1,0,0,0,0,11,0,12,1,4,0,1,0,0,0,,,
17,-3.119016332,104.7524662,Paddy Field,0,7,0,0,0.932157578,1,0,0,0,0,25,0,12,1,4,0,1,0,0,0,,,
17,-3.624731901,104.6099266,Paddy Field,0,11,0,0,0.922051613,1,0,0,0,0,12,0,11,1,13,0,1,0,0,0,,,
6,-3.649930281,104.5377649,Secondary Swamp Forest,0,24,0,0,0,0,0,0,0,0,27,0,11,0,10,0,0,0,0,0,,,
6,-3.648115427,104.5360571,Secondary Swamp Forest,0,27,0,0,0,0,0,0,0,0,23,0,11,0,19,0,0,0,0,0,,,
6,-3.572511368,104.5701514,Secondary Swamp Forest,0,17,0,0,0,0,0,0,0,0,17,0,11,0,11,0,0,0,0,0,,,
17,-3.065145932,104.7626731,Paddy Field,0,8,0,0,0.92791963,1,0,0,0,0,23,0,12,1,6,0,1,0,0,0,,,
17,-3.062051316,104.7633375,Paddy Field,0,9,0,0,0.952557478,1,0,0,0,0,22,0,12,1,4,0,1,0,0,0,,,
9,-3.093505815,104.7348527,Oil palm monoculture,0,12,0,0,0,0,0,0,0,0,5,0,12,0,4,0,1,0,0,0,,,
9,-3.092845868,104.7356821,Oil palm monoculture,0,15,0,0,0,1,0,0,0,0,5,0,12,0,4,0,1,0,0,0,,,
6,-3.159282015,104.7042187,Secondary Swamp Forest,0,11,0,0,0,0,0.227232656,1,0,0,22,0,12,1,4,0,0,1,0,0,,,
23,-3.254006698,104.6771341,Waterbody,0,11,0,0,0,1,0.003513588,0,0,0,8,0,23,1,7,0,0,2,0,0,,,
23,-3.534680355,104.5804698,Waterbody,0,17,0,0,0,0,0,0,0,0,1,0,11,0,19,0,0,0,0,0,,,
6,-3.657764921,104.5381618,Secondary Swamp Forest,0,27,0,0,0.41637896,0,0,0,0,0,30,0,11,0,16,0,0,0,0,0,,,
21,-3.197585693,104.5785077,Cleared Land,0,22,0,0,0.543542112,1,0,0,1,0,0,0,21,0,19,0,0,0,0,0,,,
21,-3.114539395,104.7231387,Cleared Land,0,15,0,0,0.860990895,0,0,0,1,0,0,0,11,0,7,0,0,0,0,0,,,
21,-3.203164028,104.6337114,Cleared Land,0,28,0,0,0,0,0,0,1,0,1,0,12,0,12,0,0,0,0,0,,,
