ID_epistem,name_epist,class_id,class_name,latitude,longitude,tree_presence,tree_cover,vegetation_height,shrub_presence,herb_presence,graminoid_proxy_ndvi_std,builtup_presence,building_presence,bareSoil_presence,bare_soil_temporal_length,waterbody_presence,water_horizontal_spreading,artificiality,construction_use,vegetation_artificiality,elev,timber_extraction_rotation,agricultural_activity_type,oilpalm_presence,rubber_presence,mangrove_presence,coffee_presence,other_species_presence
13,Other Cropland,13,Cropland,-3.411613625,104.6610368,0,10,0,0,0.979203253,1,0.005897654,0,0,0,0,0,0,11,1,24,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.399725662,104.6583123,0,8,0,0,0.961788605,1,0.254758804,0,0,0,0,0,0,11,1,27,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.399315424,104.6915326,0,14,0,0,0.93585615,1,0,0,0,0,0,0,0,12,0,12,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.387552316,104.6648716,0,10,0,0,0.968445577,1,0,0,0,0,0,0,0,11,1,23,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.381947226,104.6749938,0,8,0,0,0.936443355,1,0.235080322,0,0,0,0,0,0,12,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.376150394,104.6562076,1,15,7,0,0.928258007,0,0,0,0,0,0,0,0,11,0,18,0,0,0,1,,,
13,Other Cropland,13,Cropland,-3.365582325,104.673549,1,13,10,0,0.942166319,0,0,0,0,0,0,0,0,11,0,18,0,0,0,1,,,
13,Other Cropland,13,Cropland,-3.364690505,104.6894636,0,10,0,0,0.986152793,1,0.142742876,0,0,0,0,0,0,11,1,22,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.359718607,104.69481,0,11,0,0,0.903354056,1,0.445262375,0,0,0,0,0,0,11,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.357052064,104.6978645,0,9,0,0,0.944732312,1,0.536668708,0,0,0,0,0,0,11,1,21,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.355629611,104.7043748,0,12,0,0,0.947431171,1,0.06413051,0,0,0,0,0,0,11,1,20,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.309032005,104.5838497,0,7,0,0,0.957036788,1,0.431456977,0,0,0,0,0,0,11,1,23,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.307078919,104.6095565,0,9,0,0,0.941870601,1,0.239459394,0,0,0,0,0,0,12,1,26,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.300341217,104.6245346,0,12,0,0,0.930334429,1,0,0,0,0,0,0,0,11,0,17,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.42627069,104.682766,0,9,0,0,0.922324198,1,0.403099524,0,0,0,0,0,0,12,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.420456022,104.6359633,0,9,0,0,0.942885031,1,0,0,0,0,0,0,0,11,1,29,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.419301115,104.696772,0,14,0,0,0.931572046,1,0.115696806,0,0,0,0,0,0,11,1,17,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.414819719,104.6530015,0,11,0,0,0.925940051,1,0.494358646,0,0,0,0,0,0,11,1,26,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.413160933,104.6374794,0,5,0,0,0.934751565,1,0.471507959,0,0,1,0,0,0,11,1,26,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.410472095,104.630318,0,12,0,0,0.922093102,1,0,0,0,0,0,0,0,11,1,21,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.408978296,104.6445515,0,5,0,0,0.959226255,1,0.170973187,0,0,0,0,0,0,11,1,28,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.386910205,104.6815085,0,12,0,0,0.917442043,1,0,0,0,0,0,0,0,11,1,19,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.382629468,104.659213,0,7,0,0,0.961349497,1,0,0,0,0,0,0,0,11,1,21,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.380970683,104.6771832,0,12,0,0,0.997307832,1,0.032082348,0,0,0,0,0,0,11,1,22,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.37919596,104.657853,0,13,0,0,0.954491962,1,0,0,0,0,0,0,0,11,1,21,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.372480554,104.6623701,0,7,0,0,0.921988096,1,0,0,1,0,0,0,0,11,0,20,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.368150767,104.6694065,0,20,0,0,0.997147299,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.364587945,104.6828775,0,10,0,0,0.907026918,1,0.413441897,0,0,0,0,0,0,11,1,29,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.351772489,104.7073312,0,9,0,0,0.97647024,1,0.611985782,0,0,0,0,0,0,11,1,11,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.34710381,104.5428572,0,10,0,0,0.972164909,1,0.432627203,0,0,1,0,0,0,11,1,27,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.316853268,104.6363467,0,11,0,0,0.927650902,1,0.309288837,0,0,0,0,0,0,11,1,17,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.314993823,104.6326502,0,11,0,0,0.956713032,1,0.116866911,0,0,0,0,0,0,11,1,24,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.309571556,104.6153934,0,15,0,0,0.93593312,1,0,0,1,0,0,0,0,11,1,18,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.305553906,104.6247442,0,9,0,0,0.97315326,1,0.074064076,0,0,0,0,0,0,11,1,22,0,1,0,0,,,
13,Other Cropland,13,Cropland,-3.218463204,104.6639307,0,18,0,0,0.979928018,0,0,0,0,0,0,0,0,21,0,11,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.379588361,104.7391692,0,45,0,0,0.997172743,0,0,0,0,0,0,0,0,11,0,36,0,0,0,0,,,
13,Other Cropland,13,Cropland,-3.230199558,104.6709226,0,13,0,0,0.969558247,1,0,0,1,0,0,0,0,21,0,9,0,0,0,1,,,
13,Other Cropland,13,Cropland,-3.229566365,104.6742759,0,19,0,0,0.939963748,1,0,0,0,0,0,0,0,21,0,6,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.304911796,104.6773794,0,14,0,0,0.972051169,1,0,0,0,0,0,0,0,21,0,16,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.410739641,104.721413,0,16,0,0,0.934202666,0,0,0,0,0,0,0,0,12,0,19,0,0,0,1,,,
18,Grass or Savanna,18,Grass and savanna,-3.300345676,104.6854325,0,17,0,0,0.951260494,0,0,0,0,0,0,0,0,21,0,7,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.155946607,104.6985378,0,15,0,0,0.914064568,1,0,0,0,0,0,0,0,12,0,4,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.133236405,104.698306,0,16,0,0,0.945660001,1,0,0,0,0,0,0,0,12,0,6,0,0,0,0,,,
18,Grass or Savanna,18,Grass and savanna,-3.100519981,104.7082497,0,11,0,0,0.904767561,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.129851948,104.6986404,0,18,0,0,0.28601529,0,0,0,1,0,0,0,0,13,0,3,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.383298333,104.7336354,0,22,0,0,0.014810259,0,0,0,1,0,0,0,0,11,0,33,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.379971844,104.7353878,0,46,0,0,0.205560885,1,0,0,1,0,0,0,0,11,0,30,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.441507438,104.6032558,1,41,6,0,0,0,0,0,1,0,0,0,0,22,0,18,0,0,0,1,,,
21,Cleared Land,21,Cleared land,-3.41520766,104.7071528,0,9,0,0,0,1,0.132218147,0,1,0,0,0,0,13,1,24,0,1,0,1,,,
21,Cleared Land,21,Cleared land,-3.408055262,104.7272054,0,21,0,0,0.7579873,1,0,0,1,0,0,0,0,11,0,17,0,0,0,1,,,
20,Settlement,20,Settlement,-3.744766442,104.5399767,0,12,0,0,0,0,0.9643,1,0,0,0,0,0,13,1,20,0,0,0,0,,,
20,Settlement,20,Settlement,-3.72533368,104.5542681,1,12,6,0,0,0,0.9312,1,0,0,0,0,0,13,1,20,0,0,0,0,,,
20,Settlement,20,Settlement,-3.692224854,104.5623257,1,19,8,0,0,0,0.9103,1,0,0,0,0,0,13,1,31,0,0,0,1,,,
20,Settlement,20,Settlement,-3.666914997,104.5662809,0,13,0,0,0,0,0.9463,1,0,0,0,0,0,13,1,25,0,0,0,0,,,
20,Settlement,20,Settlement,-3.620687496,104.5827974,0,6,0,0,0.629856277,1,0.9243,1,0,0,0,0,0,13,1,18,0,0,0,0,,,
20,Settlement,20,Settlement,-3.582120731,104.5911315,1,15,10,0,0,0,0.9440,1,0,0,0,0,0,13,1,17,0,0,0,0,,,
20,Settlement,20,Settlement,-3.538292227,104.5916443,0,15,0,0,0,0,0.9134,1,0,0,0,0,0,13,1,18,0,0,0,0,,,
20,Settlement,20,Settlement,-3.509245643,104.5926565,0,6,5,0,0,0,0.9737,1,0,0,0,0,0,13,1,17,0,0,0,0,,,
20,Settlement,20,Settlement,-3.502231477,104.6018779,0,20,0,0,0,0,0.9223,1,0,0,0,0,0,13,1,18,0,0,0,0,,,
20,Settlement,20,Settlement,-3.441672425,104.6703741,0,11,0,0,0,0,0.9364,1,0,0,0,0,0,23,1,24,0,0,0,0,,,
20,Settlement,20,Settlement,-3.390941232,104.5812456,0,16,0,0,0,0,0.9733,1,0,0,0,0,0,23,1,25,0,0,0,0,,,
20,Settlement,20,Settlement,-3.33386028,104.7747885,0,14,0,0,0,0,0.9424,1,0,0,0,0,0,23,1,16,0,0,0,0,,,
20,Settlement,20,Settlement,-3.314583586,104.7323557,0,6,0,0,0,0,0.9747,1,0,0,0,0,0,21,1,11,0,0,0,0,,,
20,Settlement,20,Settlement,-3.308505831,104.6992513,0,9,0,0,0,0,0.9455,1,0,0,0,0,0,21,1,12,0,0,0,0,,,
20,Settlement,20,Settlement,-3.297161878,104.6898337,0,16,0,0,0,0,0.9529,1,0,0,0,0,0,21,1,12,0,0,0,0,,,
20,Settlement,20,Settlement,-3.278986582,104.6890845,0,11,0,0,0,0,0.9023,1,0,0,0,0,0,21,1,13,0,0,0,0,,,
20,Settlement,20,Settlement,-3.245356042,104.6700353,0,10,0,0,0,0,0.9576,1,0,0,0,0,0,23,1,16,0,0,0,0,,,
20,Settlement,20,Settlement,-3.233896152,104.6651971,0,10,0,0,0,0,0.9945,1,0,0,0,0,0,23,1,10,0,0,0,0,,,
20,Settlement,20,Settlement,-3.209915107,104.6439138,0,8,0,0,0,0,0.9973,1,0,0,0,0,0,23,1,17,0,0,0,0,,,
20,Settlement,20,Settlement,-3.20831429,104.6506025,0,6,0,0,0,0,0.9734,1,0,0,0,0,0,23,1,10,0,0,0,0,,,
20,Settlement,20,Settlement,-3.199275692,104.6583346,0,7,0,0,0,0,0.9175,1,0,0,0,0,0,23,1,14,0,0,0,0,,,
20,Settlement,20,Settlement,-3.185987571,104.6748332,1,9,6,0,0,0,0.9451,1,0,0,0,0,0,23,1,12,0,0,0,0,,,
20,Settlement,20,Settlement,-3.349730221,104.7734641,0,14,0,0,0,0,0.9583,1,0,0,0,0,0,21,1,19,0,0,0,0,,,
20,Settlement,20,Settlement,-3.339839934,104.7744184,0,12,0,0,0,0,0.9525,1,0,0,0,0,0,23,1,20,0,0,0,0,,,
20,Settlement,20,Settlement,-3.443536329,104.6577906,1,16,7,0,0,0,0.9066,1,0,0,0,0,0,21,1,26,0,0,0,0,,,
20,Settlement,20,Settlement,-3.43480095,104.6807639,0,17,0,0,0,0,0.9493,1,0,0,0,0,0,21,1,19,0,0,0,1,,,
23,Waterbody,23,Waterbody,-3.560034804,104.5903734,0,7,0,0,0,1,0.213406567,1,0,0,0,0,0,13,1,20,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.433253642,104.6654201,0,15,0,0,0,0,0.802966082,1,0,0,0,0,0,23,1,13,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.405928271,104.6646799,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1,15,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.377216119,104.6692237,0,8,0,0,0,0,0,0,0,0,0,0,0,11,1,17,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.341801939,104.7845048,0,,0,0,0,0,0.175396632,0,0,0,0,0,0,23,1,9,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.491123856,104.6021544,0,29,0,0,0,0,0.72481906,0,0,0,0,0,0,11,1,20,0,0,0,1,,,
23,Waterbody,23,Waterbody,-3.655851967,104.5630302,0,30,0,0,0.203164819,1,0,0,0,0,0,0,0,11,0,19,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.381902635,104.6701646,0,7,0,0,0,0,0,0,0,0,0,0,0,12,1,13,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.390945692,104.6896062,0,9,0,0,0,1,0,0,0,0,1,0,0,11,1,13,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.503301661,104.6102655,0,10,0,0,0,0,0,0,0,0,24,0,0,11,0,12,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.50424699,104.599742,0,,0,0,0,1,0,0,0,0,86,0,0,13,0,20,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.614779187,104.596906,0,,0,0,0,1,0,0,0,0,76,0,0,11,0,17,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.429235992,104.7865293,0,,0,0,0,1,0,0,0,2,92,0,0,21,0,11,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.433240265,104.7689114,0,,0,0,0,1,0,0,0,0,91,0,0,21,0,12,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.415912198,104.7864579,0,,0,0,0,1,0,0,0,0,85,0,0,21,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.432294936,104.7456928,0,,0,0,0,1,0,0,0,0,82,0,0,21,0,18,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.302066889,104.7507138,0,,0,0,0,1,0,0,0,0,88,0,0,21,0,8,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.295989135,104.745947,0,,0,0,0,1,0,0,0,2,90,0,0,21,0,8,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.257993135,104.7504953,0,,0,0,0,1,0,0,0,0,89,0,0,12,0,8,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.269091837,104.5862042,0,,0,0,0,1,0,0,0,0,63,0,0,11,0,1,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.277720198,104.5981768,0,,0,0,0,1,0,0,0,0,74,0,0,13,0,1,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.532379459,104.5330963,0,36,0,0,0,1,0,0,0,1,29,0,0,11,0,19,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.739272829,104.5479629,0,,0,0,0,1,0,0,0,0,80,0,0,13,0,20,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.746331586,104.5431248,0,7,0,0,0,1,0,0,0,0,72,0,0,13,0,16,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.731304416,104.5621562,0,22,0,0,0,1,0,0,0,1,77,0,0,11,0,24,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.768167804,104.5315133,0,9,0,0,0,1,0,0,0,0,75,0,0,11,0,21,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.632414932,104.5726351,0,18,0,0,0,1,0,0,0,0,25,0,0,11,0,21,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.47984233,104.6376399,0,0,0,0,0,1,0,0,0,0,37,0,0,11,0,14,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.467307797,104.6459071,0,,0,0,0,1,0,0,0,0,80,0,0,11,0,20,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.406124472,104.6627758,0,,0,0,0,1,0,0,0,0,24,0,0,11,0,13,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.406307295,104.663409,0,,0,0,0,1,0,0,0,0,15,0,0,11,0,15,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.374059076,104.6653755,0,,0,0,0,1,0,0,0,0,10,0,0,11,0,15,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.372529604,104.6656341,0,,0,0,0,1,0,0,0,0,7,0,0,11,0,14,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.241066387,104.7212436,0,20,0,0,0,0,0,0,0,0,41,0,0,11,0,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.533726107,104.4895308,0,,0,0,0,1,0,0,0,0,68,0,0,11,0,17,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.556819792,104.4150371,0,10,0,0,0,1,0,0,0,0,57,0,0,11,0,21,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.459459779,104.69481,0,,0,0,0,1,0,0,0,1,82,0,0,11,0,11,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.388760732,104.7698879,0,,0,0,0,1,0,0,0,0,88,0,0,11,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.402267349,104.7546735,0,28,0,0,0,0,0,0,0,0,7,0,0,12,0,7,0,0,0,0,,,
20,Settlement,20,Settlement,-3.541061329,104.4695853,0,6,0,0,0,1,0.9089,1,0,2,70,0,0,13,1,15,0,0,0,0,,,
20,Settlement,20,Settlement,-3.312095408,104.676657,0,13,0,0,0,0,0.9529,1,0,0,0,0,0,21,1,13,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.117370924,104.7768173,0,,0,0,0,1,0,0,0,3,96,0,0,21,0,3,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.116336412,104.7816688,0,,0,0,0,1,0,0,0,2,97,0,0,21,0,3,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.144486717,104.7610946,0,,0,0,0,1,0,0,0,2,71,0,0,21,0,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.155028032,104.7599263,0,,0,0,0,1,0,0,0,2,94,0,0,21,0,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.172632563,104.7581159,0,,0,0,0,1,0,0,0,2,89,0,0,21,0,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.54700531,104.433043,0,12,0,0,0,1,0,0,0,1,63,0,0,11,0,17,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.543059006,104.4192955,0,19,0,0,0,1,0,0,0,0,14,0,0,11,0,13,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.557711612,104.568176,0,10,0,0,0,1,0,0,0,2,64,0,0,11,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.169961562,104.7572999,0,,0,0,0,0,0,0,0,2,94,0,0,11,0,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.182839445,104.764916,0,,0,0,0,1,0,0,0,1,66,0,0,21,0,12,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.203752629,104.7605595,0,,0,0,0,1,0,0,0,2,92,0,0,11,0,8,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.229383542,104.7567068,0,,0,0,0,1,0,0,0,0,91,0,0,12,0,7,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.262951655,104.6564172,0,9,0,0,0,1,0,0,0,0,48,0,0,11,0,2,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.241628234,104.6952203,0,,0,0,0,0,0,0,0,1,36,0,0,21,0,9,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.563468311,104.5634494,0,8,0,0,0,1,0,0,0,0,65,0,0,11,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.568725591,104.5679397,0,6,0,0,0,1,0,0,0,1,72,0,0,11,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.661318825,104.542117,0,2,0,0,0,1,0,0,0,1,71,0,0,11,0,17,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.200038198,104.6395172,0,2,0,0,0,0,0.763086234,0,1,1,2,0,0,11,1,19,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.212470172,104.6906809,0,24,0,0,0,1,0,0,1,0,20,0,0,11,0,13,0,0,0,0,,,
21,Cleared Land,21,Cleared land,-3.212496927,104.6923129,0,21,0,0,0,1,0,0,1,0,19,0,0,11,0,11,0,0,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.106834068,104.7675469,0,5,0,0,0.938290698,1,0,0,0,0,18,0,0,21,1,3,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.779382443,104.5198081,0,14,0,0,0,1,0,0,0,0,62,0,0,11,0,25,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.569501475,104.6252926,0,32,0,0,0,0,0,0,0,0,19,0,0,11,0,13,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.394330149,104.6937532,0,,0,0,0,1,0,0,0,0,11,0,0,11,0,10,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.270692654,104.6072422,0,27,0,0,0,1,0,0,0,0,18,0,0,11,0,9,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.181733588,104.6888036,0,28,0,0,0,1,0,0,0,0,11,0,0,12,0,7,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.181252005,104.6888259,0,18,0,0,0,1,0,0,0,0,10,0,0,12,0,8,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.488778369,104.5206063,0,30,0,0,0,1,0,0,0,0,36,0,0,11,0,22,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.069203714,104.783399,0,5,0,0,0,1,0,0,0,0,31,0,0,21,1,3,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.117045409,104.7952825,0,7,0,0,0.954605821,1,0,0,0,0,20,0,0,21,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.107654543,104.7880409,0,13,0,0,0.93403791,0,0,0,0,0,11,0,0,21,1,5,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.104809636,104.7840455,0,9,0,0,0.937391194,0,0,0,0,0,2,0,0,12,0,6,0,0,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.083009091,104.7722245,0,8,0,0,0.942924976,1,0,0,0,0,34,0,0,12,1,3,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.0831607,104.7709848,0,10,0,0,0.903397677,1,0,0,0,0,38,0,0,12,1,5,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.061315564,104.7676717,0,,0,0,0.984100488,1,0,0,0,0,35,0,0,12,1,7,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.098450958,104.7789176,0,8,0,0,0.968501486,1,0,0,0,0,15,0,0,21,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.109861798,104.7714575,0,4,0,0,0.930881543,1,0,0,0,0,20,0,0,21,1,5,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.105465124,104.7648447,0,15,0,0,0.918503358,1,0,0,0,0,5,0,0,12,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.121678415,104.7490416,0,11,0,0,0.972262627,1,0,0,0,1,28,0,0,12,1,2,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.126436276,104.7575451,0,6,0,0,0.932021934,1,0,0,0,0,29,0,0,12,1,5,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.635286593,104.6109834,0,11,0,0,0.970860237,1,0,0,0,0,24,0,0,11,1,15,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.636031263,104.6118752,0,11,0,0,0.913906367,1,0,0,0,0,10,0,0,11,1,12,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.623715226,104.6049145,0,16,0,0,0.983480511,1,0,0,0,0,14,0,0,11,1,15,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.589705662,104.5957065,0,9,0,0,0.907641536,1,0,0,0,0,26,0,0,11,1,12,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.590762469,104.5945561,0,11,0,0,0.902404059,1,0,0,0,0,21,0,0,11,1,15,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.588118222,104.5969328,0,10,0,0,0.928766288,1,0,0,0,0,12,0,0,11,1,15,0,1,0,0,,,
16,Mixed/home Garden,4,Tree-based not oil palm,-3.355491379,104.7936505,0,8,0,0,0,1,0.639091254,0,0,0,5,0,0,21,1,6,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.060026884,104.7659773,0,8,0,0,0.917736413,1,0,0,0,0,35,0,0,12,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.064775827,104.7803044,0,11,0,0,0.958841302,1,0,0,0,0,24,0,0,21,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.060236462,104.7695535,0,,0,0,0.963121545,1,0,0,0,0,36,0,0,30,1,5,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.0947722,104.7343578,0,13,0,0,0,1,0,0,0,0,4,0,0,12,1,5,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.660979933,104.5838141,0,9,0,0,0,1,0,0,0,0,30,0,0,11,1,16,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.118053166,104.7964329,0,6,0,0,0.946137099,1,0,0,0,0,10,0,0,21,1,4,0,1,0,0,,,
23,Waterbody,23,Waterbody,-3.069582738,104.7833945,0,10,0,0,0,1,0,0,0,0,24,0,0,21,1,3,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.102927895,104.7655715,0,6,0,0,0.959281918,1,0,0,0,0,11,0,0,12,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.119016332,104.7524662,0,7,0,0,0.932157578,1,0,0,0,0,25,0,0,12,1,4,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.624731901,104.6099266,0,11,0,0,0.922051613,1,0,0,0,0,12,0,0,11,1,13,0,1,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.649930281,104.5377649,0,24,0,0,0,0,0,0,0,0,34,0,0,11,0,10,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.648115427,104.5360571,0,27,0,0,0,0,0,0,0,0,32,0,0,11,0,19,0,0,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.572511368,104.5701514,0,17,0,0,0,0,0,0,0,0,26,0,0,11,0,11,0,0,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.065145932,104.7626731,0,8,0,0,0.92791963,1,0,0,0,0,23,0,0,12,1,6,0,1,0,0,,,
17,Paddy Field,18,Grass and savanna,-3.062051316,104.7633375,0,9,0,0,0.952557478,1,0,0,0,0,22,0,0,12,1,4,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.093505815,104.7348527,0,12,0,0,0,0,0,0,0,0,5,0,0,12,0,4,0,1,0,0,,,
9,Oil palm monoculture,9,Oil Palm monoculture,-3.092845868,104.7356821,0,15,0,0,0,1,0,0,0,0,5,0,0,12,0,4,0,1,0,0,,,
6,Secondary Swamp Forest,2,Logged-over forest,-3.159282015,104.7042187,0,11,0,0,0,0,0.55501598,1,0,0,35,0,0,12,1,4,0,0,0,0,,,
23,Waterbody,23,Waterbody,-3.254006698,104.6771341,0,11,0,0,0,1,0.715022123,0,0,0,8,0,0,23,1,7,0,0,0,0,,,
